lugar,texto_resena,rating,latitud,longitud
Cerro Campanario,"If you're ever in Bariloche, visiting Cerro Campanario is an absolute must! As soon as I reached the summit, I was greeted with the most awe-inspiring panoramic views I have ever witnessed. The pristine blue waters of the lakes, surrounded by the majestic snow-capped peaks of the Andes, create a picture-perfect scene that simply takes your breath away. 

The entire ride up on the chairlift is serene and peaceful, offering a taste of the spectacular scenery you’re about to experience at the top. Once there, you can see it all—Lago Nahuel Huapi stretching endlessly, the forests, and the rugged mountains in the distance. It’s like stepping into a postcard.

Whether you're an avid photographer or someone just seeking tranquility, Cerro Campanario will not disappoint. Trust me when I say, you’ve got to see it to believe it. I'll be back for sure to experience this slice of paradise again.",5,-41.172195,-71.344826
Cerro Campanario,"It is a tour with a very beautiful view and it is possible to do on your own. 
Take the bus in the city center and get off the door, the rates to get up are the same by agency. I recommend!",4,-41.172195,-71.344826
Cerro Campanario,"Climbing the Cerro Campanario on a clear day is to be able to appreciate all the exuberance of nature. The region of the lakes has this name is not the shade, the Cerro is surrounded by numerous lakes that provide breathtaking views. It's fantastic!",5,-41.172195,-71.344826
Cerro Campanario,"It is worth taking the cable car and seeing a stunning view of the city. I recommend eating meat empanada and a wine, with a beautiful view of the mountains with ice at the peak.",4,-41.172195,-71.344826
Colonia Suiza,"Walk is good if you are in free time or is passing through Circuito Chico. The village is very small and has few options. Mostly craft stalls for tourists. 
Valid for the landscapes of the road.",3,-41.0953,-71.51035
Colonia Suiza,"An absolute waste of time. How anyone rates this over one star is beyond my comprehension. It is a dump, it used to be something different. Don’t go there!!!",1,-41.0953,-71.51035
Colonia Suiza,"Looks like an emergency villa. Swiss has nothing. The dirt streets, due to the humidity of the place there is always mud. There are some positions that are fine, the rest is a total abandonment. Dirty yards, with dirt, stuff thrown away, there was a house that looked like a junkyard. They are going to have to improve a lot overall.",1,-41.0953,-71.51035
Colonia Suiza,"Handicraft barracks. Some restaurants, we definitely chose the worst. Bad food, bad service.
I would not return to this place.",3,-41.0953,-71.51035
Colonia Suiza,"Very abandoned and neglected. Ordinary food. The place off the beaten track in Bariloche. We went in the summer with the family, the grasses were high around the stalls, they were building a sidewalk in the middle of the season, there was little variety in what they offered to eat and the famous curanto is nothing more than an expensive buried stew.",1,-41.0953,-71.51035
Colonia Suiza,"Unfortunately, my visit to Cologne Switzerland was very disappointing. Access from Bariloche is complicated: the group is very infrequent (it happens every 2 or 3 hours), and the combination with other services is also impractical. Taking an Uber is quite expensive, and once you arrive, the condition of the streets is abysmal; the wells are huge and if it rained previously, everything becomes a neighborhood.

The famous curanto did not live up to expectations, and the overall gastronomic offer is limited and similar to that found anywhere else in Bariloche, but with fewer options. There are also very few places to buy regional products or handicrafts, and what you find does not justify the trip.

In addition, I was negatively surprised by the treatment of some local people, which was distant or directly unkind, very different from the warmth we found in the rest of Bariloche. Honestly, I wouldn't come back and wouldn't recommend it.",1,-41.0953,-71.51035
Colonia Suiza,"The place its name responds somewhat more than what is found is a fair, similar to any other bariloche, with prices at a higher",3,-41.0953,-71.51035
Colonia Suiza,"Small, but nothing too much. What was worth it was lunch at the Zurich restaurant. If you have time left, come, but don't put it on the first list.",3,-41.0953,-71.51035
Colonia Suiza,"Nice place, beautiful autumn landscapes. Good gastronomy in Restaurate Zurich. Not much else to do beyond enjoying the surroundings and buying some souvenirs",4,-41.0953,-71.51035
Colonia Suiza,"Beautiful place to visit!
There is a beach where you can kayak and enjoy the lake. Also many food stalls (not very cheap but worth it).
It is economical to arrive because there is a line of collectives, although you have to take into consideration the schedules as it usually fills up, especially on Sundays. Long lines are put together to return to the afternoon.",4,-41.0953,-71.51035
Colonia Suiza,"Very nice place to meet and eat the famous quarante typical food of colony Switzerland, and tour its artisan fairs",5,-41.0953,-71.51035
Colonia Suiza,"It has nothing Swiss, the only thing that could be worth it is the market but outside of that. The food is expensive, the typical dish can be more expensive than dinner in a fine restaurant. The village has nothing emblematic. They charge you dearly for parking! In general it's a scam",2,-41.0953,-71.51035
Colonia Suiza,"It is a craft fair, and with high prices. It was full of people. To park you are charged a full stay in all cases. Don't do it on a Sunday.",2,-41.0953,-71.51035
Colonia Suiza,"I went to accompany my son, who had been hired as a substitute waiter in a restaurant very renowned for curanto. Since I live on the other side of Bariloche, I decided to stay and enjoy the day.
The beautiful and quiet beach.
The problem is the lunch schedule.
It got so crowded that everything was collapsed. Nowhere to sit. 
I urgently needed to go to the bathroom and there were endless queues in the women's bathrooms.
I find it inefficient that the topic bathrooms is not better organized.
It was also appalling to see so many people drinking alcohol without any control.
There were no police personnel.
Awful traffic because it's cut off due to paving.
At the place we chose to eat, there was a singer saying Milei had to go.
Zero touch for a tourist spot.
And the worst part was what my son told me when he left work. 
The dirty place, the rotten food full of flies. No ventilation. Dirty bathrooms. All messy.
We came back stressed out about how bad we had it.",1,-41.0953,-71.51035
Colonia Suiza,"The place doesn't really live up to its name, I expected to see style constructions but there's not much to see. It is not very well maintained and the shops (both food and gift shops) are quite expensive, much hippie with fanned osde that any craft is charged 20 lucas. The only thing that really paid for the trip to the place was the Berlin factory I recommend going to, and the beach that is a few meters away that has the possibility to rent Kayak (The bad thing is that I went in February and the beach was crowded).
The place is within everything accessible as there are groups and Ubers also arrive (although capable we have to wait for them a while).",3,-41.0953,-71.51035
Colonia Suiza,"You spend too much to get there and it’s nothing like they promote it 💔 it’s not worth going, too much dust everywhere, the food is quite expensive.",1,-41.0953,-71.51035
Colonia Suiza,"The Swiss colony, beautiful place, is very nice everything. The bad thing is that they charge you for everything, 15,000 for the car 5 hours or more, there is no place to leave it but pay, the food is rich, it is very expensive, the famous how much expensive and all the meats have the same flavor with vegetables . 
They charge you till the air you breathe, greetings",5,-41.0953,-71.51035
Colonia Suiza,"Because of the name you have, I had another expectation. The place is terrible, the streets are stone and a lot of dust with heavy traffic, are plots with a couple of places to eat and artisans selling on the outskirts. I really didn't expect it.  I DON'T RECOMMEND GOING.",2,-41.0953,-71.51035
Colonia Suiza,"There's no place to park or pay.
Careless, ordinary everything.
The only thing nice is the beach.
Not recommended. 
I ate some ""deer"" burgers still 8 hours later I keep repeating them. 
It's not up to the area, they stayed in the 80's.",1,-41.0953,-71.51035
Colonia Suiza,"Very nice place hurts that they are fixing the streets and are restricted some access, we would also have to order the traffic since they pass many autas very close to the people",4,-41.0953,-71.51035
Cerro Catedral,"In the summer you can take the main cable car and then change to the chair lift to get to the top of the mountain. Ticket cost 30,000 peso and total journey time is 20/25 min ew. There is a cafe and toilets at both levels. 

We did the 1.30 hour return Las Nubes hike at the top. Not too hard going. The view across to the next mountain range is fantastic and there was also still an area of ice.  We also did the 20 min ew mirador walk on the lower level. Quite easy but not as spectacular. Of course you have great views down to the two lakes around Bariloche from both.

I was surprised how barren the mountain is at this height. Paths are very stony so wear good shoes. Also it was warmer up top than at the lake and I wish I'd worn shorts!",5,-41.183327,-71.44998
Cerro Catedral,"Inexplicably, despite being IN SEASON, Co. Cathedral only has enabled the climb to the first stop (which only warns you when you are leaving the entrance, because its website is quite bad and unclear).
Summer IS ALSO SEASON (although perhaps its forte is the snow season).
Those of us who come in summer wait all year to do the trekking (clouds or Frey). However, when you arrive, they warn you that they are on site and you cannot do it. Disrespect to the tourist. One more example of the decline that Bariloche shows year after year (dirt, noise, carelessness, uncontrolled traffic and disorder). Unfortunately, after coming every summer, in my opinion, it is no longer a cute destination.
Co. Cathedral makes its contribution. Sometimes it does not have toilets enabled (despite the climb) and this time the second flight of aeroillas is not enabled. Too bad they don't care so much about the tourist.",2,-41.183327,-71.44998
Cerro Catedral,Beautiful experience still with some snow at the top of the hill. Very attentive staff who collaborated so that we could go up with a person with mobility problems.,5,-41.183327,-71.44998
Cerro Catedral,The place is wonderful. After the ski season but with a lot of snow we climbed to let the children know the snow. We rent suits at the base (approx 20k per person). 120 k up. Worth the 10 min on the funicular and the views above plus the snow to play with. The page that warns media status updates little. 9.30 start to rise and 17 last descent (Amancay).  Free on-site parking and bars and places to eat. Access by asphalt route suitable for any car. It's expensive all day but it's a fabulous experience.,4,-41.183327,-71.44998
